loss,margin,positive_reward,negative_reward,deterministic_return
0.0,0.0,0.0,0.0,6.852868107279648
188.27261352539062,1721.096834955446,1881.3460048623383,160.24916990689235,783.7734907780881
236.4515380859375,1211.8274372268352,1225.5323683469323,13.704931120097172,1884.486233179601
246.19384765625,1087.3339772224426,-6980.331279039383,-8067.665256261826,1186.5403113049256
249.40756225585938,1035.304428100586,-31223.188749313354,-32258.49317741394,1497.2056705464051
250.03012084960938,1012.2212066650391,-96554.88981628418,-97567.11102294922,7016.489933123593
249.3047332763672,1005.9471588134766,-226264.70707702637,-227270.65423583984,604.1082995354284
249.1424102783203,993.7495727539062,-530991.0308227539,-531984.7803955078,7165.9653940201015
248.598388671875,990.0946044921875,-1052469.4451904297,-1053459.5397949219,7026.084362717507
249.2393798828125,978.72021484375,-2070312.6430664062,-2071291.36328125,567.8335360483737
248.9816436767578,974.5810546875,-3510792.6513671875,-3511767.232421875,1997.7197137267592
249.85772705078125,965.79833984375,-5737749.696777344,-5738715.4951171875,626.1121452850812
249.59027099609375,964.4873046875,-8159044.111328125,-8160008.5986328125,630.0648513211216
250.45013427734375,955.037109375,-11634881.896484375,-11635836.93359375,917.5710851178495
250.5639190673828,950.5,-15738411.599609375,-15739362.099609375,560.2857619449818
250.43496704101562,946.517578125,-19877321.0,-19878267.517578125,961.1449867014335
251.0862274169922,944.640625,-23859366.48828125,-23860311.12890625,909.3732704463195
250.949462890625,940.1484375,-27883996.87109375,-27884937.01953125,514.7262467836773
251.71112060546875,932.125,-39074440.74609375,-39075372.87109375,998.3613970618526
252.18540954589844,930.0390625,-44872929.36328125,-44873859.40234375,532.948107548945
253.84918212890625,924.1328125,-49883309.59375,-49884233.7265625,995.9395753438192
252.5601043701172,920.640625,-52686592.6796875,-52687513.3203125,6824.191351530437
260.320068359375,889.875,-66705545.9765625,-66706435.8515625,540.3610755118789
252.99949645996094,916.234375,-74204280.28125,-74205196.515625,570.1302597570866
253.26712036132812,911.7109375,-78405268.6875,-78406180.3984375,548.8495191055765
348.3714904785156,592.7267456054688,-64082490.109069824,-64083082.83581543,1085.5150454536656
286.95745849609375,777.4393310546875,-17119433.598999023,-17120211.038330078,519.1880578779496
461.2859191894531,98.13623046875,-30475512.014892578,-30475610.151123047,1027.0140859949302
394.2170715332031,338.75,-98138272.640625,-98138611.390625,2142.3543289572203
290.8915710449219,776.289306640625,-106589376.94641113,-106590153.23571777,116.8431752833171
382.4418640136719,404.431640625,-66846099.97973633,-66846504.41137695,1095.8726353492348
258.8389892578125,880.875,-150835589.484375,-150836470.359375,1135.0137886782845
257.0785827636719,882.03125,-181102680.25,-181103562.28125,1923.4935166408654
256.7828369140625,882.0625,-157459347.59375,-157460229.65625,1102.051139675891
386.15582275390625,437.0214538574219,-86896023.6595459,-86896460.68099976,872.666019046852
270.4425964355469,829.20263671875,-32038152.634277344,-32038981.836914062,1526.9136735179466
373.95379638671875,429.96875,-74797787.8046875,-74798217.7734375,6932.824929341858
261.0013427734375,856.0,-123169843.796875,-123170699.796875,553.6406528943662
259.7508239746094,872.703125,-142408894.3984375,-142409767.1015625,553.944485513288
286.20928955078125,779.204833984375,-118813111.60473633,-118813890.80957031,6859.881884836553
273.9605712890625,807.2109375,-150243398.9609375,-150244206.171875,6711.673372832794
256.0411376953125,877.25,-173116111.25,-173116988.5,958.4501820734356
433.7548828125,216.8345947265625,-34735081.88406372,-34735298.71865845,7081.544477377384
264.0484924316406,849.84375,-160020050.03125,-160020899.875,526.5172005347825
279.54217529296875,794.40625,-220151958.046875,-220152752.453125,1036.149800196859
294.73211669921875,734.2265625,-355728196.8203125,-355728931.046875,7051.65677580646
281.0364074707031,795.328125,-338867917.125,-338868712.453125,7066.367809234528
258.5568542480469,870.953125,-362308332.546875,-362309203.5,602.2521621023471
259.5963134765625,866.515625,-325707972.234375,-325708838.75,633.4540929511567
311.3668212890625,708.3375854492188,-346658501.7477722,-346659210.08535767,1614.2555163702002
407.2568664550781,325.57513427734375,-114817866.04815674,-114818191.62329102,1063.8205072602038
258.682861328125,866.9375,-441275223.5,-441276090.4375,813.147284427896
346.27166748046875,539.8065185546875,-286226659.42407227,-286227199.2305908,1095.753662417699
267.7633361816406,825.3125,-546184581.9375,-546185407.25,3746.4956770578965
431.409423828125,233.39117431640625,-234549004.23883057,-234549237.63000488,6980.8320676898065
278.7324523925781,789.0625,-755771794.3125,-755772583.375,624.5106526374906
260.5943908691406,853.875,-781364409.1875,-781365263.0625,7048.01523325167
259.34808349609375,855.0625,-772573906.1875,-772574761.25,6807.566466423452
