loss,margin,positive_reward,negative_reward,deterministic_return,stochastic_return
0.0,0.0,0.0,0.0,-0.8353183342713131,-384.7037190848957
-2555.100830078125,23144.737944707274,2761.7406338900328,-20382.99731081724,-5.335826269972809,-243.58043483433386
-3371.22900390625,29098.930798768997,3521.384785890579,-25577.546012878418,489.04796431334023,-149.94823550231163
-3741.15966796875,33089.43147158623,3870.735958814621,-29218.695512771606,1070.0614131703487,-335.7297429149551
-3936.831787109375,35932.15652966499,4056.8622391223907,-31875.294290542603,183.94776234446212,-212.24510804654946
-4102.17236328125,38304.9426510334,4214.31268620491,-34090.62996482849,608.8797882782986,-151.34192076796418
-4239.92626953125,40490.712614536285,4345.515827655792,-36145.19678688049,-233.42560108916686,-173.25638074080348
-4344.0361328125,42334.912816762924,4445.1597402095795,-37889.753076553345,198.46859822400106,-275.254270365146
-4453.4169921875,44464.76085615158,4549.757287502289,-39915.00356864929,310.2820222141275,-8.716974368879676
-4552.4052734375,46283.14586687088,4644.406280994415,-41638.739585876465,866.1721620277318,-38.905179403201416
-4627.69873046875,48033.858481407166,4716.472647666931,-43317.385833740234,339.38164548405814,-37.4489165088669
-4693.6044921875,49510.13632154465,4779.554996013641,-44730.581325531006,1296.7461400215245,94.19016006641485
-4759.17236328125,51236.66577339172,4843.612985610962,-46393.05278778076,44.43343233650279,-70.21240809212779
-4810.7333984375,52936.971814632416,4893.328332424164,-48043.64348220825,416.9196480346125,22.59835539179712
-4874.6455078125,54520.95196771622,4954.199846744537,-49566.75212097168,2862.7768699855596,20.19332458894065
-4904.22802734375,55642.2653427124,4982.5593185424805,-50659.70602416992,864.3938005540692,-2.688341298449683
-4960.12109375,57644.26406764984,5035.868716239929,-52608.39535140991,1269.8403510350279,201.01284413145532
-4998.521484375,58649.54137992859,5073.347822189331,-53576.19355773926,1965.8006045233565,-39.631240622706905
-5026.60888671875,59943.430850982666,5100.314655303955,-54843.11619567871,3560.91490569589,145.16064868691154
-5073.5693359375,61641.458091259,5146.003749370575,-56495.45434188843,1047.8476444908229,-74.77006776245166
-5106.3076171875,62602.86833381653,5177.477479934692,-57425.390853881836,4388.757110863879,183.7753967639438
-5145.04248046875,64493.324456214905,5214.867539405823,-59278.45691680908,4350.324819117452,-81.29987196007733
-5155.82080078125,65369.89019727707,5224.844111919403,-60145.046085357666,2933.5045390861605,-85.57367781267972
-5179.99853515625,66607.47419261932,5248.02316570282,-61359.451026916504,7081.120166095713,246.05870137421593
-5208.15185546875,67415.17751312256,5275.764514923096,-62139.41299819946,6166.149444977271,464.47093429529866
-5235.2685546875,68400.68325662613,5302.120665073395,-63098.562591552734,4474.615743851634,489.71825291664146
-5263.66357421875,69463.34567260742,5329.6779136657715,-64133.66775894165,5145.354699367452,-68.86832247354444
-5283.55078125,70456.77185535431,5348.274498939514,-65108.497356414795,6997.885297958424,553.4393290803674
-5302.45068359375,71801.85201644897,5367.146778106689,-66434.70523834229,7182.776624991062,205.03821426319593
-5317.7919921875,71741.89406204224,5382.056289672852,-66359.83777236938,2064.901924359129,995.0926532378155
-5331.98095703125,73095.27811384201,5395.382083415985,-67699.89603042603,9645.8472580979,330.3451465210909
-5348.38427734375,73681.98559045792,5411.1484208106995,-68270.83716964722,5546.609961232023,478.34201600397455
-5378.2529296875,74754.39986228943,5440.2699909210205,-69314.12987136841,4720.2736639988725,42.833408280221306
-5392.24755859375,75475.05010652542,5453.854252338409,-70021.19585418701,8006.518038559176,253.68294100559842
-5399.10302734375,76649.17916107178,5460.13077545166,-71189.04838562012,8164.143030095632,-19.788954985832543
-5408.05322265625,77504.54299688339,5469.230840206146,-72035.31215667725,6972.76671482181,449.4576233373094
-5424.06591796875,77613.44304084778,5484.402364730835,-72129.04067611694,6794.413058238543,93.7705465983327
-5457.13232421875,78588.99110364914,5516.896426677704,-73072.09467697144,9708.533661484033,-70.29026724186608
-5434.92529296875,78933.74775266647,5494.593909740448,-73439.15384292603,4589.4963774007465,369.19717456994977
-5480.4736328125,80342.17404699326,5539.222501277924,-74802.95154571533,6857.176981654569,61.33351951096504
-5470.87255859375,80792.89033126831,5529.882221221924,-75263.00811004639,5177.286148649207,477.37771044820164
-5497.40625,81415.08112335205,5555.174690246582,-75859.90643310547,6307.742702683873,110.12380042507479
-5496.6318359375,82355.73964977264,5554.494780540466,-76801.24486923218,6471.722159117522,265.89015163978337
-5516.3623046875,83288.59889888763,5573.438963890076,-77715.15993499756,7931.318910533849,1740.9028340861387
-5539.9794921875,82795.65123796463,5596.581463336945,-77199.06977462769,6024.7418405997405,1055.995169883127
-5541.1171875,84037.20734357834,5597.640643596649,-78439.56669998169,10264.93302587358,447.0738216066178
-5558.70556640625,84383.55318641663,5615.016088485718,-78768.53709793091,8220.624656607495,1458.1464842915225
-5569.81640625,85858.37742710114,5625.375687599182,-80233.00173950195,9565.34975023691,249.73872150419137
-5584.33251953125,86508.16553115845,5639.577625274658,-80868.58790588379,8141.321241271641,797.086666781872
-5588.4482421875,87213.62685441971,5643.660591602325,-81569.96626281738,8837.706586468406,1733.8059065119946
-5599.5390625,86728.5149345398,5654.470375061035,-81074.04455947876,7369.695557010113,294.97458564965035
-5612.46240234375,88444.06899738312,5667.4052476882935,-82776.66374969482,5662.158430763954,-118.66651086132254
-5625.8828125,88488.49612665176,5680.342123508453,-82808.15400314331,7904.178648264582,484.29486372557596
-5623.59033203125,88762.64428091049,5677.712514400482,-83084.93176651001,5155.888856640728,-18.603687568087253
-5645.71533203125,90456.87816524506,5698.913451194763,-84757.9647140503,7106.093980889034,1411.381905385155
