loss,margin,positive_reward,negative_reward,deterministic_return,stochastic_return
0.0,0.0,0.0,0.0,-0.8353183342713131,-384.7037190848957
97.70948791503906,177976.4828915596,-28459.454879283905,-206435.9377708435,-1.6226554921558112,-166.20316727706003
55.76237869262695,200658.4916267395,-26347.881771087646,-227006.37339782715,-3.830810103473918,11.935450961841923
42.71929168701172,211969.60867977142,-27925.030816078186,-239894.6394958496,-5.854704392196281,-81.72748055328
37.64301300048828,222728.02821922302,-29705.872659683228,-252433.90087890625,-9.822304083858356,-108.89218690743478
36.4294319152832,226706.37017059326,-28835.459815979004,-255541.82998657227,-20.358027596531887,8.56341508898613
31.989242553710938,232649.61742591858,-29481.48758506775,-262131.10501098633,-27.259489686168205,81.15111884746295
29.379344940185547,240808.33255577087,-32646.81807899475,-273455.1506347656,-37.84054910010617,85.77836879356421
28.111501693725586,246756.5673904419,-31197.996406555176,-277954.56379699707,-178.49342646966147,-64.29210204673069
26.82184600830078,247741.20004844666,-31050.005868911743,-278791.2059173584,-119.09542570341031,-263.5367923752023
25.983531951904297,257302.02050113678,-32210.147757530212,-289512.168258667,72.372946765293,-104.09190879853409
25.899093627929688,247637.750749588,-31828.37484550476,-279466.1255950928,-28.24148767032891,-329.78042485128543
25.242040634155273,255327.33176517487,-32464.2324590683,-287791.56422424316,-61.56438136479851,-432.2579714243945
22.16526222229004,259829.8173122406,-32876.92276954651,-292706.7400817871,-277.5526819147128,-148.0263928745288
21.589990615844727,257380.34707832336,-31117.996351242065,-288498.34342956543,-166.63812125606833,-414.94435104774794
23.73102569580078,264696.64956092834,-32622.983144760132,-297319.6327056885,-309.64660472805934,-511.75952415270405
21.123394012451172,266026.45721435547,-32792.70747375488,-298819.16468811035,-284.48845914877376,-304.5065102785476
21.45720672607422,269781.1803588867,-34276.95486450195,-304058.1352233887,-273.7682954386945,-488.0089196180323
21.611024856567383,262131.9334602356,-31738.33515548706,-293870.26861572266,-274.5699404898004,-425.387471235122
21.046594619750977,265465.9247817993,-32826.343086242676,-298292.267868042,-313.4402447799261,-139.9823047101921
20.829355239868164,271785.6100883484,-34071.73628616333,-305857.3463745117,-159.2523711215503,-172.4341441558815
20.135353088378906,268726.22720336914,-32854.92126464844,-301581.1484680176,-216.56720691020692,-161.34115902154048
20.688522338867188,274781.7641506195,-31977.661142349243,-306759.42529296875,-208.73074069386666,-104.9481368266922
19.94019889831543,269909.9272994995,-32739.403495788574,-302649.3307952881,-318.51613248515275,-231.87458826458095
20.898868560791016,264077.75368118286,-32241.43410873413,-296319.187789917,-122.02479980752591,-366.3906241432122
19.869752883911133,272579.4088897705,-33264.13981628418,-305843.5487060547,-318.5905522626968,-372.783224236605
19.354061126708984,281614.0860595703,-34849.09729003906,-316463.1833496094,-263.2120633924198,-224.72666341049649
19.0112247467041,271969.2528553009,-32313.01366996765,-304282.26652526855,-396.3048072177126,-331.5723790487865
19.735868453979492,281548.3113479614,-34427.06914520264,-315975.38049316406,-225.21700550197096,-476.1191170913585
18.5883846282959,272651.5471458435,-32130.55023574829,-304782.0973815918,-132.26814915500555,-328.3867156484931
18.730852127075195,280414.8454017639,-33763.66323471069,-314178.5086364746,-131.7421501222309,-116.87635683065032
17.742624282836914,287304.9755535126,-32222.06346321106,-319527.03901672363,-95.12548288061316,-11.49745290159466
18.31524085998535,287501.4580936432,-32686.440984725952,-320187.89907836914,-31.068431939505793,-147.84694096882637
18.3923397064209,277341.34090042114,-31220.54220199585,-308561.883102417,-224.65902195181698,-310.3655597174424
17.167694091796875,290660.6763381958,-33887.60083770752,-324548.2771759033,147.9564670214355,-142.71650473152422
19.38908576965332,267894.71271800995,-30577.64554309845,-298472.3582611084,-84.24271476260543,-128.65694307968306
17.936107635498047,288822.5027141571,-33568.22389411926,-322390.72660827637,11.707394671128304,-110.00031040847348
17.675277709960938,286113.9530200958,-34351.89721488953,-320465.85023498535,63.935399429475204,-85.70451957096199
18.567596435546875,282959.2057132721,-32114.782430648804,-315073.9881439209,-119.4071929787984,154.51827458830104
17.525609970092773,292660.76397514343,-33901.0278339386,-326561.79180908203,-172.49750296019027,-186.38762449103638
16.459442138671875,283372.305978775,-33186.52893638611,-316558.83491516113,5.652221997291252,-38.20569170102148
16.982946395874023,280503.25034046173,-32347.392497062683,-312850.6428375244,-223.561404616453,419.26812654108426
17.961563110351562,282836.6187982559,-33317.86182308197,-316154.4806213379,-324.1436737403946,-73.58306739805028
17.268339157104492,282536.94462013245,-32356.78931236267,-314893.7339324951,-209.35622305873616,-112.93144691834705
16.815902709960938,308808.18708229065,-37610.66951560974,-346418.8565979004,-242.37225051820283,-82.46687678841903
17.308589935302734,292136.1901912689,-34767.35570716858,-326903.5458984375,77.75379553694317,-154.56915089019643
16.602848052978516,291379.2197570801,-33687.98597717285,-325067.20573425293,-54.24467242349719,-226.87744162130357
18.998355865478516,282711.3122730255,-33265.52636528015,-315976.83863830566,57.192567154431075,98.8027772811338
17.83918571472168,271225.38568878174,-30103.351524353027,-301328.73721313477,-60.83679293803452,58.30834987819718
16.504667282104492,282982.3660316467,-32347.89245223999,-315330.2584838867,235.83650500831763,35.654587676528564
17.21451759338379,287903.37432670593,-30853.729265213013,-318757.10359191895,-322.57966266177436,-156.06591127561086
16.196189880371094,304115.6203842163,-34205.78116607666,-338321.40155029297,270.24768251044037,119.01560367635321
17.469064712524414,298402.78518486023,-34489.136766433716,-332891.92195129395,143.28820850737225,654.9738056456378
16.618932723999023,288977.56454467773,-33585.77410888672,-322563.33865356445,-165.91569075119165,223.3450288188867
