loss,margin,positive_reward,negative_reward,deterministic_return
0.0,0.0,0.0,0.0,485.96474067874874
314.4007568359375,449.86592617444694,1886.8498584022745,1436.9839322278276,4466.028287017083
315.0443115234375,467.7855796813965,4477.468074798584,4009.6824951171875,4387.931408245815
322.3438415527344,486.81729704141617,3748.4939101338387,3261.6766130924225,4095.4672638692455
346.33660888671875,364.5935030169785,3546.0348152406514,3181.441312223673,4116.2558290943325
318.9088134765625,520.9966858383268,691.6373438388109,170.6406580004841,4186.586655250137
309.1485595703125,612.1537324488163,-16514.294827573,-17126.448560021818,4547.956936734201
327.59149169921875,516.9229703731835,-60766.066665586084,-61282.98963595927,4471.286180725266
330.3362121582031,489.0824565887451,-84281.38143062592,-84770.46388721466,4523.731791963906
324.8522644042969,607.4892009198666,2852.631362862885,2245.1421619430184,4501.299194539279
356.764892578125,392.56802785396576,-23496.333996772766,-23888.902024626732,498.39864545686476
324.79022216796875,563.491952739656,-89079.08320751414,-89642.5751602538,1240.7313625656348
355.8484802246094,308.574241951108,-102470.2031725645,-102778.77741451561,2317.286449954279
345.9587707519531,436.50973887369037,-10902.364030234516,-11338.873769108206,4589.081180520182
366.717041015625,464.14089435338974,-254116.77386313677,-254580.91475749016,-446.9348772792981
304.0570068359375,569.6683833599091,3873.625640630722,3303.957257270813,-908.1244602154106
331.1274108886719,561.3001317977905,6672.591116905212,6111.290985107422,3704.2032244418588
297.82354736328125,780.8937226235867,6634.2178355157375,5853.324112892151,4186.149298499982
396.0501403808594,373.361664775759,111.68622282147408,-261.6754419542849,1217.7519563947983
271.7708740234375,835.9199714362621,2580.6919832229614,1744.7720117866993,3889.4502861307683
284.83038330078125,827.756277512759,-21742.737810898572,-22570.49408841133,4402.4684170235305
302.3971862792969,775.7271133088507,-80389.1498240009,-81164.87693730975,4357.62902615413
363.9556579589844,373.698636688292,-80204.51587532088,-80578.21451200917,3844.1262644418493
425.2880554199219,167.79520744085312,-498395.9902700186,-498563.78547745943,954.9907845935334
300.2575988769531,603.940601579845,-5485202.323329292,-5485806.263930872,4371.443980929527
388.0846252441406,223.5814437866211,-6446511.274223328,-6446734.855667114,4068.6440159880494
259.26654052734375,997.9754867553711,-4218838.50957489,-4219836.4850616455,3767.6647195018013
364.2359619140625,516.8384509086609,-897509.855219841,-898026.6936707497,4384.921897261005
269.8162536621094,901.0269864350557,-3611.048243366182,-4512.075229801238,672.1394332634195
332.97332763671875,741.7620773976669,-27685.26933689136,-28427.031414289027,3801.700912997568
329.6430358886719,665.2960205078125,-355419.74907302856,-356085.0450935364,347.64089317530556
253.26248168945312,1051.6868057250977,-1284748.3488235474,-1285800.0356292725,4308.56061067048
365.22412109375,588.2143058776855,-682514.8230705261,-683103.0373764038,201.0383739569181
255.74127197265625,1039.21728515625,-5782781.0400390625,-5783820.257324219,4244.035918408399
398.9963073730469,447.2494888305664,-1289845.5746765137,-1290292.8241653442,3444.633973476448
238.23374938964844,1194.28662109375,-14684248.48828125,-14685442.774902344,726.7775176387679
352.35418701171875,619.1773899495602,-17587620.259756237,-17588239.437146187,3995.119231331723
430.90289306640625,210.62887853384018,-9167142.413475215,-9167353.04235375,4161.615359620117
234.7977752685547,1228.2410583496094,-8587789.34185791,-8589017.58291626,735.1731823348771
348.29656982421875,650.2376450928859,-23498307.62531688,-23498957.862961974,4563.568489394173
237.71835327148438,1218.6118392944336,-4161570.2012786865,-4162788.813117981,4065.938023275472
440.7232971191406,240.77416610717773,-1192415.4332771301,-1192656.2074432373,4516.431176538229
267.4280090332031,916.746826171875,-24928021.579223633,-24928938.326049805,3835.938303822012
398.8053894042969,465.84205409139395,-5063782.743199967,-5064248.585254058,3504.4614013134387
254.34857177734375,1049.8351745605469,-20111548.54133606,-20112598.37651062,3886.1346646418397
399.6273193359375,388.54451175872236,-10245659.094817128,-10246047.639328888,4039.035622666782
299.4877624511719,880.5053405761719,-18557388.996124268,-18558269.501464844,3715.193136295293
254.4862518310547,1121.7470499053597,-2441063.05702579,-2442184.8040756956,414.0677069288776
477.9062194824219,152.2735427771695,-440782.96062110737,-440935.23416388454,3588.5454388167755
362.22723388671875,517.2636646032333,-37251846.16622007,-37252363.42988467,4416.426699857188
250.85829162597656,1084.075503282249,-31134.010048627853,-32218.085551910102,4281.092248935626
322.05560302734375,895.2089529037476,-90089.23318576813,-90984.44213867188,4347.78524561938
575.8010864257812,-274.701904296875,-463896.4503479004,-463621.7484436035,3905.783122446635
238.48355102539062,1195.06005859375,-20724506.538085938,-20725701.59814453,3945.0443648051423
350.4486999511719,668.5234375,-82984328.67480469,-82984997.19824219,4160.519954172646
574.94140625,-301.4482421875,-162067335.50982666,-162067034.06158447,961.3467328307628
268.390380859375,903.2954406738281,-98371261.6121521,-98372164.90759277,4265.998833413424
381.28143310546875,537.6975006803405,-142171344.41754082,-142171882.11504152,4394.080784934997
442.89581298828125,359.65464782714844,-1603847.960155487,-1604207.6148033142,4443.91513457335
213.32496643066406,1461.7231826782227,-479680.2220649719,-481141.94524765015,1135.55046542361
362.1443176269531,627.3890677988529,-32552787.70581513,-32553415.094882928,4032.1554459807994
473.6277770996094,210.97708928585052,-9970784.412114859,-9970995.389204144,3573.4275388689903
218.92152404785156,1404.8571499176323,4030.676216777414,2625.8190668597817,1481.2686492643004
209.60552978515625,1500.6747741699219,-751491.4851818085,-752992.1599559784,4164.02494981366
557.6587524414062,-315.0372998919338,-5435448.868744856,-5435133.831444964,4374.5241467711285
305.7919616699219,564.920925126411,-1917140.0973286508,-1917705.0182537772,4017.3683867939862
330.2983093261719,741.0146331787109,-22535231.48284912,-22535972.4974823,4390.065814400325
523.0506591796875,-126.13812959752977,-114433412.2672192,-114433286.1290896,4221.966122270683
218.60418701171875,1401.2224884033203,-136548.82162427902,-137950.04411268234,4061.810929532168
390.28173828125,560.6167001724243,-30897354.24847126,-30897914.865171432,4186.245447532597
232.99403381347656,1269.845947265625,-41761902.01147461,-41763171.857421875,3771.4189036484686
408.57830810546875,499.6308560743928,-22477415.470268853,-22477915.101124927,4275.258337523708
478.3277282714844,225.43367385864258,-455366.6434137821,-455592.07708764076,2355.6800357760835
208.99786376953125,1500.6448311805725,-266719.54055452347,-268220.18538570404,4105.560838130001
224.12826538085938,1371.47705078125,-13243882.782226562,-13245254.259277344,3444.687606873537
554.9081420898438,-348.4570485651493,-165909.08943513036,-165560.6323865652,4063.6070166999807
233.492919921875,1239.120256980881,-213482.37198177353,-214721.4922387544,2638.2943359253286
377.01513671875,585.0594211816788,-13595691.7931993,-13596276.852620482,4306.210733927911
211.74803161621094,1475.4105104096234,-214623.9619523883,-216099.3724627979,4319.167562857665
532.3477172851562,-77.47555831540376,-5999993.704040192,-5999916.228481877,3736.6477538098193
236.65798950195312,1212.0302864536643,-4025619.2279419675,-4026831.258228421,545.8013157963785
470.24407958984375,32.94202148914337,-99291227.65316975,-99291260.59519124,222.40214601332423
210.14454650878906,1489.8544750846922,6065.21958623454,4575.3651111498475,3733.7186400501223
549.6104736328125,-229.41699144616723,-74998.82861397043,-74769.41162252426,2716.3638019282607
285.41143798828125,756.5463502407074,-17340242.052465886,-17340998.598816127,3768.940241383029
300.8047180175781,913.1452379226685,-61791785.22346163,-61792698.36869955,4308.517839041319
501.6844177246094,136.2065134048462,-17921032.436841965,-17921168.64335537,4179.13129770014
234.24700927734375,1356.6154155023396,-982.1163404434919,-2338.7317559458315,4231.087547972152
394.13995361328125,664.0614886283875,-59460.711594343185,-60124.77308297157,3918.395492855878
212.58106994628906,1501.067521341145,-4203103.6133582,-4204604.680879541,4132.339968904763
652.7452392578125,-787.1536908177659,-11395527.08713466,-11394739.93344384,616.9170524767519
460.7941589355469,59.99002945423126,-3053312.4225713015,-3053372.4126007557,4243.397676970155
221.19345092773438,1416.4932842254639,-1916644.3337650746,-1918060.8270493,4349.990632531321
286.9876708984375,1066.4226005356759,3983.042748183012,2916.620147647336,2895.646550539808
504.631591796875,44.33421778678894,1804.3978374004364,1760.0636196136475,3771.225654996426
212.16748046875,1482.8078630436212,-165909.30359438434,-167392.11145742796,4121.817284490009
279.24114990234375,1154.499834060669,-1215589.1355333328,-1216743.6353673935,3909.478463963913
592.4661865234375,-284.61097352206707,-118962.53216664493,-118677.92119312286,4110.216951902344
365.1285400390625,586.9215917252004,-498195.4065295458,-498782.328121271,4166.4454567396115
210.4326629638672,1513.6120221465826,-43194.97960932553,-44708.59163147211,4232.397118808815
752.2166137695312,-1013.9479956924915,-276837.7439675629,-275823.7959718704,4412.092821125535
299.6143798828125,636.8839489240199,-1805287.9768857956,-1805924.8608347196,1467.8635645859963
388.1831970214844,735.7619183063507,-348305.59535098076,-349041.3572692871,4266.881605238547
