loss,margin,positive_reward,negative_reward,deterministic_return,stochastic_return
0.0,0.0,0.0,0.0,7.978318515647776,-0.17983397519942185
-2501.46484375,252.83718555793166,3194.818290255964,2941.981104698032,383.38543067684583,238.86819569525505
-3522.20654296875,116.61091709136963,4221.747204780579,4105.136287689209,1399.872351355441,303.93343900467596
-3796.43310546875,86.90775513648987,4497.182496547699,4410.274741411209,739.9471798263072,401.9578044400508
-3961.762451171875,68.81754064559937,4663.305379867554,4594.487839221954,932.8572384715526,548.9391248444247
-4090.86669921875,68.72026467323303,4792.306108951569,4723.585844278336,448.6970202905337,561.3600622151682
-4178.41064453125,62.717671394348145,4880.047448635101,4817.329777240753,615.7860829328945,1028.4026323235585
-4248.9482421875,59.5319299697876,4950.636446475983,4891.104516506195,402.9818694899146,1915.7394725034433
-4321.61328125,54.18603849411011,5023.595516681671,4969.409478187561,521.8416149556017,703.6710184147868
-4384.69775390625,57.95639896392822,5086.44483089447,5028.488431930542,4840.381132515055,400.5346870226996
-4427.07861328125,54.63256883621216,5128.837109565735,5074.204540729523,3829.9897419016256,2026.8376558646858
-4468.1953125,58.165640354156494,5169.759952068329,5111.594311714172,4847.885692484311,2226.747867074946
-4510.52197265625,58.83776521682739,5212.068044662476,5153.230279445648,2693.3584616713033,2184.822116123481
-4534.5234375,55.78017044067383,5236.1697363853455,5180.389565944672,4970.806631275865,3094.8984092776655
-4557.3271484375,51.86562728881836,5259.17441701889,5207.308789730072,4963.640921850863,4160.5435655051515
-4609.8798828125,57.99433708190918,5311.372753143311,5253.378416061401,2656.794946301238,2331.2200275855394
-4634.58154296875,52.77791976928711,5336.321736812592,5283.543817043304,3849.3694676191,4104.663618276589
-4657.33251953125,46.72429418563843,5359.289516448975,5312.565222263336,4649.437011753638,3696.508356970999
-4698.41015625,45.02603340148926,5400.451588630676,5355.425555229187,4544.9230909917405,4559.954830785713
-4711.197265625,50.27828025817871,5412.96960067749,5362.6913204193115,4920.619725675378,4387.60040651451
-4746.1845703125,47.82217502593994,5448.138320446014,5400.3161454200745,4804.182919247314,2063.9084303933605
-4765.9462890625,48.8627233505249,5467.796999454498,5418.934276103973,4931.5008854284715,4465.520884923143
-4800.7294921875,48.54741430282593,5502.594279289246,5454.04686498642,3934.384792528981,3900.5290319123133
-4807.7705078125,50.20094966888428,5509.575517654419,5459.374567985535,4193.437303796141,4949.148167156211
-4817.50830078125,48.91609477996826,5519.299940109253,5470.383845329285,4884.163303739071,3278.4647493853618
-4843.6279296875,47.93824577331543,5545.420608997345,5497.4823632240295,4984.618996904895,4415.705526621384
-4871.13671875,49.24447536468506,5572.895948886871,5523.651473522186,4949.193205895073,3852.9882935658097
-4886.95458984375,47.33677911758423,5588.813202857971,5541.476423740387,4907.090775714913,4692.288482227583
-4911.6962890625,35.4285192489624,5614.146424770355,5578.717905521393,4914.479096836898,4782.8746606305185
-4913.345703125,37.277666091918945,5615.648059844971,5578.370393753052,4914.549473099852,4229.386160707148
-4933.61962890625,51.1010479927063,5635.256410121918,5584.155362129211,4453.261529551241,4072.9893371147455
-4940.35009765625,40.156617641448975,5642.484406471252,5602.3277888298035,4931.731313553644,4830.299431676486
-4964.779296875,49.95177602767944,5666.4091539382935,5616.457377910614,4895.319282182803,4880.439638851471
-4972.00634765625,38.915247440338135,5674.2106194496155,5635.295372009277,3808.7408799947757,4305.347528776207
-4985.02685546875,40.30682325363159,5687.142200469971,5646.835377216339,4959.307528168391,3088.5550664816196
-5020.4130859375,32.789135456085205,5722.83059835434,5690.041462898254,4896.299331484188,4856.009233586813
-5028.296875,39.951683044433594,5730.411421298981,5690.459738254547,5023.844447973536,5001.473739129984
-5042.09130859375,50.07317304611206,5743.722140312195,5693.648967266083,4827.043337522295,4849.734237639042
-5069.8193359375,46.38168907165527,5771.603998661041,5725.222309589386,4942.991785395685,4771.809032356296
-5066.212890625,32.546332359313965,5768.738600254059,5736.192267894745,5000.209719031963,4687.2426019948725
-5078.1279296875,42.72125244140625,5780.132218360901,5737.410965919495,4950.962948925197,4088.899599857883
-5087.701171875,45.45929670333862,5789.470831394196,5744.011534690857,4585.569682368858,3161.950729459919
-5101.830078125,40.901318073272705,5803.8382568359375,5762.936938762665,4891.3369949541275,3839.0933323204054
-5126.16748046875,35.22028303146362,5828.50926399231,5793.288980960846,4904.646838241114,4831.9269391798925
-5135.95263671875,36.35543632507324,5838.189383983612,5801.833947658539,4887.452412265377,3745.3733536785353
-5151.396484375,35.53895139694214,5853.68262720108,5818.143675804138,4805.152780795385,3808.0900598179405
-5157.5458984375,40.058197021484375,5859.596622943878,5819.538425922394,4975.532308511064,4934.356381929588
-5169.81396484375,28.33871603012085,5872.411287784576,5844.072571754456,4950.589234373129,4538.344978635492
