loss,margin,positive_reward,negative_reward,deterministic_return
0.0,0.0,0.0,0.0,9.220986876244886
-45.583255767822266,492.77279130369425,1900.418229624629,1407.6454383209348,444.3381398205346
-218.3682403564453,174.13094472885132,2818.5604815483093,2644.429536819458,1969.7798912836747
-257.5589294433594,148.40940141677856,3019.1358330249786,2870.7264316082,1536.007720292058
-285.273193359375,119.1592321395874,3164.3881380558014,3045.228905916214,2112.421524982106
-298.0776062011719,103.95477187633514,3232.871462702751,3128.916690826416,738.6158925844766
-326.2598876953125,99.66623616218567,3373.5376765727997,3273.871440410614,1229.3226847667343
-344.11407470703125,90.03520441055298,3464.976176738739,3374.940972328186,1997.0237761860851
-355.3922424316406,87.32052612304688,3521.750916481018,3434.430390357971,1580.0977369069278
-358.3603515625,86.92042499780655,3537.3910577893257,3450.470632791519,2229.6900027871707
-374.93359375,89.83598351478577,3619.0101788043976,3529.174195289612,847.1597109273595
-389.79595947265625,84.40219974517822,3694.338541507721,3609.9363417625427,872.8830829318368
-394.08514404296875,85.32426929473877,3715.8402314186096,3630.515962123871,3489.8456782826443
-405.0467834472656,88.16549158096313,3769.9500784873962,3681.784586906433,553.3871159855181
-413.9215393066406,88.98902487754822,3813.9617261886597,3724.9727013111115,875.9962985359854
-412.4880676269531,86.57765579223633,3807.7543683052063,3721.17671251297,568.0030112732364
-426.2328796386719,83.48354649543762,3877.1552476882935,3793.671701192856,682.8471639716946
-410.7913818359375,90.36360454559326,3799.4564257860184,3709.092821240425,891.9140314523537
-446.0064392089844,84.25319766998291,3975.075015068054,3890.8218173980713,737.7220813174908
-431.5971374511719,87.01793646812439,3903.770336866379,3816.7524003982544,734.7914228866354
-445.1451416015625,82.36991918087006,3972.1497455835342,3889.779826402664,930.2586537505474
-456.0301818847656,85.89545059204102,4024.51740026474,3938.621949672699,849.3132637257556
-463.70806884765625,92.40947389602661,4061.242253780365,3968.8327798843384,708.0533995615882
-460.6080017089844,68.88362938165665,4053.863389223814,3984.9797598421574,734.2583866645558
-452.68218994140625,93.52113485336304,4006.5057492256165,3912.9846143722534,620.6427019934729
-452.1405029296875,67.6825100183487,4012.410807490349,3944.728297472,561.963416180706
-474.6275939941406,94.2356104850769,4115.533711910248,4021.298101425171,731.5565822385478
