method,itr,loss,real_return_det,real_return_sto,margin,positive_reward,negative_reward
DPO_greedy,0,0.0005609955987893045,995.394519433958,-81.08208782886447,159.3573521306589,-884.996263156645,-1044.353615287304
DPO_stochastic,0,0.0005817655473947525,966.7600515293864,-77.03894048462018,120.61418747878075,248.99885284900665,128.3846653702259
KTO_greedy,0,0.000451754368431456,990.3766743885517,-129.51407633847978,123.16118727073446,-150.27330365171656,-273.434490922451
KTO_stochastic,0,0.00045071992467533243,965.677998308887,-96.72550937151378,119.24292546486855,253.5924362540245,134.34951078915594
DPO_stochastic_warmup_warmup,0,0.0018307247664779425,924.0547978653045,-84.0944739105258
DPO_greedy_warmup_warmup,0,0.0018307247664779425,924.0547978653045,-84.0944739105258
KTO_greedy_warmup_warmup,0,0.0018307247664779425,924.0547978653045,-84.0944739105258
DPO_greedy,1,0.0006504749180749059,993.9917609386033,-98.92124118120765,0.0018026582853858386,-0.048416855249982405,-0.05021951353536824
KTO_stochastic_warmup_warmup,0,0.0018307247664779425,924.0547978653045,-84.0944739105258
NLL,0,0.0018307247664779425,924.0547978653045,-84.0944739105258
KTO_greedy,1,0.00046593799732170545,992.1378877466414,-140.53671953337886,25.577913413047792,-293.15409503877163,-318.7320084518194
MSE,0,1.284619927406311,970.2029409445516,848.4030960574216
DPO_stochastic,1,0.0006439691060222685,896.3505715843418,-33.58274601553126,10.721166007362307,13.79528252221644,3.0741165148541336
DPO_greedy,2,0.0006504776538349688,994.2959672018566,-65.1975236006069,-0.0026887035120599645,-0.04982699393258372,-0.047138290420523754
KTO_stochastic,1,0.0004681058459215097,894.3818615128985,-48.878497771746396,7.122459223231299,10.12568012624979,3.003220903018491
DPO_stochastic_warmup_warmup,1,0.000811166362836957,805.3966179140255,59.857523111288195
KTO_greedy,2,0.0004681862741559595,995.3112659219693,-117.20234960722125,8.036965254783631,-305.5227828398347,-313.5597480946183
DPO_greedy_warmup_warmup,1,0.000811166362836957,805.3966179140255,59.857523111288195
KTO_greedy_warmup_warmup,1,0.000811166362836957,805.3966179140255,59.857523111288195
KTO_stochastic_warmup_warmup,1,0.000811166362836957,805.3966179140255,59.857523111288195
NLL,1,0.000811166362836957,805.3966179140255,59.857523111288195
DPO_greedy,3,0.0006504780030809343,997.1017899050672,-223.91243626491865,-0.0032036156383148384,-0.04088457513171306,-0.037680959493398225
DPO_stochastic,2,0.0006478194263763726,801.0869872925721,-41.767832249610834,4.4921193505153045,7.08058196445927,2.5884626139439657
MSE,1,0.810504674911499,713.7848689571696,675.3105595905929
KTO_greedy,3,0.0004689371837927653,996.5484912197971,-191.45995864872268,2.034592576414347,-228.99468392506242,-231.02927650147677
KTO_stochastic,2,0.0004686190514593153,807.1232814692873,-39.73411081154754,3.838983811512584,6.665766620542854,2.82678280903027
DPO_stochastic_warmup_warmup,2,0.00046509021194651723,685.9682515821726,480.9229237702734
DPO_greedy_warmup_warmup,2,0.00046509021194651723,685.9682515821726,480.9229237702734
DPO_greedy,4,0.000650473462883383,997.5221737570051,-264.73111439354847,0.004112766209415586,-0.023729268382794544,-0.02784203459221013
KTO_greedy_warmup_warmup,2,0.00046509021194651723,685.9682515821726,480.9229237702734
KTO_stochastic_warmup_warmup,2,0.00046509021194651723,685.9682515821726,480.9229237702734
KTO_greedy,4,0.00046921816465255616,996.9061522266453,-71.82032587543749,0.006906246674450722,-1.4347008576405642,-1.441607104315015
NLL,2,0.00046509021194651723,685.9682515821726,480.9229237702734
DPO_stochastic,3,0.0006489036604762077,763.48882781392,10.744297366654918,2.729611045598984,5.202241776976734,2.4726307313777505
MSE,2,0.7348965406417847,465.4730894894304,437.5323577465457
KTO_stochastic,3,0.0004689996526972787,745.2271412255843,-14.045091723287044,1.4050324139203845,4.000830662436783,2.595798248516399
DPO_greedy,5,0.0006504787597805262,999.6384156856811,-193.15005827796693,-0.004414014722465609,-0.026111064075308832,-0.021697049352843223
DPO_stochastic_warmup_warmup,3,0.0002197949797846377,839.3511270130041,641.9903297465237
KTO_greedy,5,0.00046921860243942406,996.4890949095674,-206.08215599740657,0.004056268224026827,-0.28473141136055347,-0.2887876795845803
DPO_greedy_warmup_warmup,3,0.0002197949797846377,839.3511270130041,641.9903297465237
KTO_greedy_warmup_warmup,3,0.0002197949797846377,839.3511270130041,641.9903297465237
KTO_stochastic_warmup_warmup,3,0.0002197949797846377,839.3511270130041,641.9903297465237
NLL,3,0.0002197949797846377,839.3511270130041,641.9903297465237
DPO_stochastic,4,0.0006487442296929657,769.6670341954389,15.57729564461189,2.961535257916431,5.017355618067086,2.055820360150655
DPO_greedy,6,0.0006504786433652043,999.9900334231501,-325.64308788176334,-0.004230242083153257,-0.017751267455878406,-0.013521025372725148
KTO_stochastic,4,0.0004685300032238106,802.1668457075316,27.552468748923843,4.407548740205353,6.950618529692292,2.543069789486939
KTO_greedy,6,0.00046921924867847185,996.3666307324359,-212.77582819667023,-7.133133272940739e-05,-0.12760649353003828,-0.12753516219730887
MSE,3,0.6902626156806946,450.13668074916603,614.958140223462
DPO_stochastic_warmup_warmup,4,2.996794501086697e-05,873.7062458334458,1022.1168621876437
DPO_greedy,7,0.0006504753837361932,999.4147810117156,-201.33741654874666,0.0008552589094170671,-0.008618816832722587,-0.009474075742139654
DPO_greedy_warmup_warmup,4,2.996794501086697e-05,873.7062458334458,1022.1168621876437
KTO_greedy_warmup_warmup,4,2.996794501086697e-05,873.7062458334458,1022.1168621876437
DPO_stochastic,5,0.0006507528596557677,826.3764245281797,48.19222134137894,-0.12254564381577016,2.701103996252641,2.8236496400684112
KTO_stochastic_warmup_warmup,4,2.996794501086697e-05,873.7062458334458,1022.1168621876437
KTO_greedy,7,0.000469219209523769,996.6862419308627,-133.64779691379272,0.0001843325183115141,-0.06517557046799993,-0.06535990298631145
NLL,4,2.996794501086697e-05,873.7062458334458,1022.1168621876437
KTO_stochastic,5,0.0004694799794717594,818.7354362449388,79.46601019737936,-1.6672733566109095,1.5172820526640862,3.1845554092749957
MSE,4,0.6586157083511353,662.6104533973498,743.8474351800596
DPO_greedy,8,0.000650475500151515,1000.1530376745729,-71.59595058068214,0.0007310123491313103,-0.0019692479348805136,-0.002700260284011824
KTO_greedy,8,0.0004692194157385373,996.3776455085836,-63.11455982272196,-0.0011190319949530014,-0.04313828117119556,-0.04201924917624256
DPO_stochastic_warmup_warmup,5,-0.00011686795187415555,890.4315128823821,1226.654760780553
DPO_greedy_warmup_warmup,5,-0.00011686795187415555,890.4315128823821,1226.654760780553
DPO_stochastic,6,0.0006549282115884125,1295.077589358993,29.850330265108745,-6.829498262064531,-4.0162902132142335,2.813208048850298
KTO_stochastic_warmup_warmup,5,-0.00011686795187415555,890.4315128823821,1226.654760780553
KTO_greedy_warmup_warmup,5,-0.00011686795187415555,890.4315128823821,1226.654760780553
DPO_greedy,9,0.0006504742777906358,999.6905110680775,-73.70323276429518,0.0028305131043238063,-0.004002918417853607,-0.006833431522177413
KTO_stochastic,6,0.0004696684899750176,831.8064667114893,54.22696506066971,-2.8726617738101616,0.07382042030803859,2.9464821941182002
NLL,5,-0.00011686795187415555,890.4315128823821,1226.654760780553
KTO_greedy,9,0.00046921901747927415,997.0741950990101,-92.40248177912515,0.001385139407968472,-0.019694625048941816,-0.021079764456910288
MSE,5,0.6326923370361328,1163.4979865086382,1459.6997523938069
DPO_greedy,10,0.0006504749180749059,999.8815642390003,-102.39406325451304,0.0016184979388285115,-0.0011957703064808811,-0.0028142682453093926
DPO_stochastic_warmup_warmup,6,-0.00023937788500916213,1238.2949638334758,1392.2561246477148
DPO_stochastic,7,0.0006492906250059605,3891.955844192043,42.53665462946353,2.223415020108222,5.527480321004987,3.304065300896765
DPO_greedy_warmup_warmup,6,-0.00023937788500916213,1238.2949638334758,1392.2561246477148
KTO_greedy,10,0.0004692190558881731,998.0684745980409,-156.87901919147055,0.001132330225541045,-0.01523139636964288,-0.016363726595183925
KTO_stochastic_warmup_warmup,6,-0.00023937788500916213,1238.2949638334758,1392.2561246477148
KTO_greedy_warmup_warmup,6,-0.00023937788500916213,1238.2949638334758,1392.2561246477148
KTO_stochastic,7,0.00046889652032871263,1739.7316534253594,69.81877745584626,2.065877280704676,5.476847894489765,3.4109706137850893
NLL,6,-0.00023937788500916213,1238.2949638334758,1392.2561246477148
