loss,margin,positive_reward,negative_reward,deterministic_return,stochastic_return
0.0,0.0,0.0,0.0,7.978318515647776,-0.17983397519942185
10170.318359375,1891.3077520681545,1773.010334406048,-118.29741766210645,246.9913713589805,164.94043111945513
1661.9892578125,2017.182063166052,2608.0250222682953,590.8429591022432,223.10159423335836,247.09166121404286
302.41119384765625,1942.915076881647,2986.8654375076294,1043.9503606259823,358.8071437309095,199.36384800372213
-526.4161987304688,1886.404004663229,3222.060708284378,1335.656703621149,238.69304460929862,246.27463892712908
-970.3950805664062,1821.2625601887703,3398.993419647217,1577.7308594584465,295.56259914086365,240.13486938119968
-1351.0504150390625,1769.0127022266388,3531.9564917087555,1762.9437894821167,346.01974888781695,234.09175900663877
-1627.9949951171875,1732.2398263216019,3631.642187356949,1899.402361035347,715.682628169903,318.1984544900195
-1866.8988037109375,1694.9153637886047,3731.8003437519073,2036.8849799633026,512.3702115637419,421.84795255453247
-2054.968505859375,1656.648205757141,3801.589601278305,2144.941395521164,627.270859856336,343.003228881266
-2252.893798828125,1621.1908745765686,3871.2950525283813,2250.1041779518127,291.35544121808823,338.53832993395906
-2395.69580078125,1584.5304000377655,3927.870011806488,2343.3396117687225,558.4120931987948,398.60366758414614
-2578.025390625,1573.9118498563766,4010.157237768173,2436.2453879117966,515.8430091461148,883.9168274484739
-2668.9423828125,1534.6139484643936,4045.5899744033813,2510.9760259389877,1678.8924200127465,557.3743136357053
-2826.799560546875,1532.1999669075012,4097.771194934845,2565.5712280273438,370.2774753879336,282.40949827462293
-2916.3994140625,1505.6858608722687,4150.94655919075,2645.2606983184814,638.6117166156422,339.2478295640428
-3038.986083984375,1478.3380320072174,4193.771280050278,2715.4332480430603,379.8232259402031,374.62723747987945
-3109.478515625,1456.7832427024841,4222.616561889648,2765.8333191871643,385.96704650734677,388.67756234703273
-3187.23486328125,1444.1465460062027,4271.022403717041,2826.8758577108383,2363.3905938911275,398.3669530724427
-3269.266845703125,1415.8057135343552,4305.688624858856,2889.882911324501,697.065674320778,871.2784178114823
-3325.06689453125,1423.4932956695557,4320.007977247238,2896.5146815776825,3839.596112223546,618.5725200179697
-3387.016357421875,1374.716892361641,4356.618943929672,2981.9020515680313,4982.667990334101,790.9490580044339
-3476.110107421875,1384.887656211853,4383.478922843933,2998.59126663208,1146.1931252136183,1093.5097115002486
-3481.76708984375,1348.4188144207,4399.656636953354,3051.237822532654,387.278875844258,420.0978930341149
-3590.462646484375,1343.4190542697906,4439.380143880844,3095.9610896110535,4985.464761898984,419.5594949963511
-3636.25390625,1317.3843214511871,4459.690241575241,3142.305920124054,3613.037875953583,1036.5946268697294
-3650.2119140625,1325.627343416214,4471.659981012344,3146.0326375961304,781.6778582043614,456.5586172646861
-3712.929443359375,1313.8514094352722,4497.1116490364075,3183.2602396011353,4885.243786158625,2841.3501316943975
-3752.092041015625,1293.6534180641174,4518.1730670928955,3224.519649028778,5023.146868277582,509.26517681849947
-3789.387939453125,1261.0203218460083,4543.201868772507,3282.1815469264984,4234.343466389924,1583.393454882945
-3851.920166015625,1285.5368716716766,4573.916843891144,3288.379972219467,4462.5993230588365,1296.7569367385943
-3873.279052734375,1265.1952047348022,4585.988922595978,3320.7937178611755,4052.5242269509863,792.3918773898407
-3882.0908203125,1262.9574038982391,4594.170352935791,3331.212949037552,4085.8920707940524,677.831084356525
-3960.115234375,1260.1682543754578,4610.422436714172,3350.2541823387146,2262.6207876644007,531.075738782157
-3961.426513671875,1258.392516374588,4619.165202617645,3360.7726862430573,4143.82804281415,2164.7968909545657
-4029.03759765625,1239.4260125160217,4644.254181861877,3404.8281693458557,5083.699354765362,3121.186194596942
-3995.94921875,1239.3750939369202,4642.714589595795,3403.3394956588745,4953.673052616701,2386.9577021256264
-4053.541015625,1223.3104512691498,4649.971827507019,3426.6613762378693,5043.366185384638,1482.5736937581755
-4081.29541015625,1205.4767572879791,4687.66234254837,3482.1855852603912,4932.437298889121,1364.9809317577672
-4101.8330078125,1215.0747332572937,4692.011455535889,3476.936722278595,5014.350430777415,2364.4435890226005
-4126.9296875,1208.3360917568207,4705.888795852661,3497.5527040958405,3343.1148667922994,2180.7209449237894
-4155.9560546875,1179.2111098766327,4724.25877904892,3545.047669172287,5048.778514434664,1680.7408108549207
-4186.09326171875,1170.4950304031372,4739.606716156006,3569.1116857528687,4927.106481941477,2862.3039928724
-4182.150390625,1186.7172858715057,4731.250418663025,3544.533132791519,4955.164190139624,1411.5770841283352
-4220.33544921875,1161.0672652721405,4751.8868980407715,3590.819632768631,5070.444562545208,3665.972581372605
-4234.03515625,1160.4551169872284,4758.4453048706055,3597.990187883377,4969.67364712819,3648.677049110818
-4237.15771484375,1139.639669418335,4757.76344871521,3618.123779296875,4875.5356985539975,1126.3331486710995
-4314.4873046875,1139.2271974086761,4793.238690853119,3654.0114934444427,4861.1599203170435,4047.913466538291
-4273.841796875,1151.484799861908,4778.518469810486,3627.033669948578,3552.481892305993,2195.5301063239503
-4305.13330078125,1145.3290264606476,4796.36394739151,3651.0349209308624,4618.718509745743,3882.7993122522057
-4299.634765625,1127.602740764618,4790.309082984924,3662.7063422203064,3636.3211451118223,3895.174775361106
-4338.423828125,1114.029925107956,4811.038444519043,3697.008519411087,4977.799976004992,3256.5584294351056
-4372.45361328125,1122.7375140190125,4831.046183109283,3708.308669090271,4989.001909468628,2131.8979735843495
-4378.55712890625,1104.3470270633698,4840.883765220642,3736.5367381572723,3516.1775429838963,907.5787241549651
