loss,margin,positive_reward,negative_reward,deterministic_return,stochastic_return
0.0,0.0,0.0,0.0,-0.8353183342713131,-384.7037190848957
-2805.1279296875,21039.317097187042,2812.923577070236,-18226.393520116806,-4.956787372314969,-169.6671738684226
-3550.323486328125,26943.305022001266,3551.8918120861053,-23391.41320991516,275.5687274509442,-115.20183203517936
-3874.37744140625,30631.257471084595,3875.56392288208,-26755.693548202515,264.33549056284375,-30.50436838188051
-4081.575439453125,33611.876534700394,4082.59907078743,-29529.277463912964,455.27289888110715,-125.12622358290191
-4229.3291015625,35877.771215200424,4230.155538320541,-31647.615676879883,220.4712395181021,36.17718955724785
-4341.3017578125,38119.04408931732,4342.193465232849,-33776.85062408447,331.7718276516988,-128.08113592589217
-4462.0986328125,40009.36878943443,4462.888362646103,-35546.48042678833,41.384150695744076,53.39829354960263
-4541.1376953125,41678.04449939728,4541.877362251282,-37136.167137145996,590.5870738580129,-57.90021559336226
-4631.76806640625,43547.32329034805,4632.568872928619,-38914.75441741943,2174.326099979416,-110.63765241766123
-4705.57861328125,45105.46327018738,4706.356212615967,-40399.10705757141,954.3145076326311,-89.80772569194323
-4759.14599609375,46690.65648126602,4759.898359775543,-41930.75812149048,3489.18752617977,-65.41369432968891
-4818.3701171875,47773.40636920929,4818.943802833557,-42954.46256637573,1246.982368051985,-46.31007701173654
-4868.19921875,49260.50293684006,4868.923575878143,-44391.579360961914,2209.524307468222,-267.48847236437587
-4907.72509765625,50699.23881816864,4908.491534233093,-45790.74728393555,882.2561346890063,136.1307936090099
-4939.58837890625,51574.79809427261,4940.104929447174,-46634.69316482544,2049.5453982724166,-179.2151666408066
-4993.90625,53227.750438690186,4994.384292602539,-48233.36614608765,1663.567290973915,-19.998129206638986
-5011.81640625,54678.29958963394,5012.2883133888245,-49666.01127624512,1831.7323077140325,138.38437688289983
-5038.28125,55512.279999256134,5038.695583820343,-50473.58441543579,4271.623594457092,15.927248105008966
-5075.626953125,56703.52553319931,5076.084725856781,-51627.44080734253,2438.584037867306,243.86971836752235
-5117.84619140625,58085.52255773544,5118.281663417816,-52967.24089431763,949.6368423998654,5.849151717804392
-5127.314453125,58843.17649936676,5127.802300453186,-53715.374198913574,6100.686648568707,15.35762711225379
-5164.64599609375,60809.89910411835,5165.186018943787,-55644.71308517456,7963.824709444959,-210.3374650511918
-5169.466796875,60880.859070301056,5170.064976215363,-55710.79409408569,6610.311650748192,-234.9971745090257
-5192.77001953125,62957.10409450531,5193.218985557556,-57763.885108947754,7791.301247870596,138.12137763456485
-5238.32958984375,63459.531430244446,5238.755272865295,-58220.77615737915,5392.674157402731,648.6475991538515
-5237.03955078125,63850.22066068649,5237.297969341278,-58612.922691345215,6172.375850076793,31.407774280622817
-5258.39697265625,65412.40575456619,5258.678310871124,-60153.72744369507,8012.393365706468,182.3351480397717
-5275.4130859375,65971.21867227554,5275.675486087799,-60695.543186187744,9637.161724235417,81.34199161873609
-5287.90673828125,67135.22145223618,5288.149644374847,-61847.07180786133,6405.247093969672,275.7922878682066
-5320.00048828125,67922.62474966049,5320.207993984222,-62602.41675567627,9832.12233861005,-23.43557400261819
-5313.95751953125,68471.27744722366,5314.197563648224,-63157.07988357544,7911.1258223335,187.97264730147026
-5344.80078125,69350.41578054428,5344.889798641205,-64005.525981903076,8024.828066509549,133.28085362296585
-5361.72998046875,69836.78030014038,5361.8534507751465,-64474.926849365234,6686.352225258107,149.96833365508647
-5366.1015625,69907.91189289093,5366.2172174453735,-64541.69467544556,7836.457915875637,376.3625293074133
-5373.6181640625,71430.35132360458,5373.731832027435,-66056.61949157715,9177.823230335021,227.5676636323663
-5383.35205078125,71664.54575920105,5383.517408370972,-66281.02835083008,5700.62278038954,499.1646153859654
-5403.97314453125,71611.89289617538,5404.031941890717,-66207.86095428467,9125.613655765472,105.8922781105172
-5419.7216796875,72984.12479352951,5419.9245409965515,-67564.20025253296,8614.81642373808,108.75888647853341
-5427.41552734375,73430.33619499207,5427.366548538208,-68002.96964645386,9436.993145736502,243.36950215187525
-5428.36572265625,74313.92435693741,5428.357859134674,-68885.56649780273,9973.883330076073,599.478125622207
-5451.9951171875,74810.71794557571,5451.938675403595,-69358.77927017212,7756.072546176782,643.2295811305835
-5445.91455078125,74633.01732158661,5445.931674003601,-69187.08564758301,9624.538675578026,711.8932169491952
-5457.67578125,74996.79953289032,5457.648627281189,-69539.15090560913,6293.429230523108,1472.8488633295851
-5472.9130859375,76900.86514997482,5472.9002985954285,-71427.9648513794,8839.13629999609,968.1510630686134
-5482.00439453125,76536.54479598999,5482.037284851074,-71054.50751113892,8186.9292267730025,198.988076155623
-5502.22998046875,76624.6628689766,5502.199463367462,-71122.46340560913,9946.927559965947,347.80703410583857
-5502.40283203125,77467.57423639297,5502.285967350006,-71965.28826904297,11092.336499641839,369.83711825011915
-5512.4736328125,77875.46158599854,5512.401916503906,-72363.05966949463,10135.736643476197,838.7885803289198
-5524.00244140625,78728.80062484741,5523.855026245117,-73204.9455986023,8882.774615288368,1001.1344577169555
-5520.45751953125,78954.03938007355,5520.371682167053,-73433.6676979065,7578.644797893966,1327.7148211176564
-5535.76416015625,79326.68791913986,5535.696425914764,-73790.9914932251,8823.676976897319,1390.9347123145976
-5534.326171875,79244.15704679489,5534.301475048065,-73709.85557174683,11258.858462299195,1859.6130006660528
-5544.35205078125,79451.69104671478,5544.228922843933,-73907.46212387085,11187.539481277257,2122.786277155691
-5563.38330078125,80262.05290174484,5563.270221233368,-74698.78268051147,10655.773321320938,433.87298578383377
