Reward
73.36332440000001
-20.0106469
-2.6552317000000007
-99.0287343
-68.6049414
-80.53068110000001
-78.02493820000001
26.7004867
357.4938311000001
357.6099075
364.1104083000001
404.3116526
321.71377100000007
312.36810159999993
257.9120072
125.37412219999999
164.080294
79.66580730000001
37.0876174
90.5319848
54.036498800000004
98.7401047
42.0210605
45.190055699999995
60.2605321
30.7585472
82.79360890000001
43.2597977
26.760828699999998
27.387558300000002
38.8936254
40.5733608
32.12899399999999
54.15500659999999
59.541466400000004
84.6133173
44.013442100000006
34.905329
70.1195755
39.9118166
