Reward
-0.38725440000000005
7.684002900000001
-9.1407218
124.97370110000001
80.83430899999999
186.097818
106.41055209999999
346.8847947
316.2426006
716.8326017
754.6874098999999
668.6669445
860.9462041999999
774.2582944000001
861.1544144
625.9299024999999
867.601116
928.3441368999999
717.9414204
875.0610541999998
1076.8021596
1211.3935293999998
1209.8102562
947.1629605000002
1098.5399428
1120.1035594
1101.9247053000001
1360.5025633999999
1231.4445446000002
1073.643752
969.0735222
1278.0290671999999
914.0682069000001
931.0696234
897.8266019999999
962.4245025
1039.2097276
815.7117350999999
743.7968963999999
821.8529791000001
