loss,margin,positive_reward,negative_reward,deterministic_return
0.0,0.0,0.0,0.0,138.62561426396306
-922.7230834960938,550.3873232770711,1584.6243949830532,1034.237071705982,715.8840850678749
-1729.7447509765625,180.38369703292847,2617.559429168701,2437.1757321357727,3403.9026657916356
-1903.3892822265625,129.8781042098999,2840.4670984745026,2710.5889942646027,1712.141514168595
-2001.2457275390625,100.76148295402527,2967.276014328003,2866.5145313739777,3500.227370726229
-2104.013671875,99.022216796875,3095.3046588897705,2996.2824420928955,2697.6653297096746
-2220.953125,95.07874870300293,3241.2381043434143,3146.1593556404114,1990.8280004433761
-2293.630859375,94.51621954143047,3331.965314552188,3237.4490950107574,3571.888704768789
-2389.16259765625,92.81780338287354,3451.04735994339,3358.2295565605164,3116.986564039605
-2393.496337890625,84.3884806483984,3459.200304031372,3374.8118233829737,2378.460343187605
-2507.677734375,95.87917232513428,3598.246594429016,3502.367422103882,3418.0510271777425
-2514.329833984375,91.60535931587219,3608.085691213608,3516.4803318977356,1585.6940617254538
-2607.610595703125,98.23317813873291,3722.4336557388306,3624.2004776000977,2378.657235584399
-2571.6513671875,90.14570406079292,3680.8753974735737,3590.7296934127808,3536.0696347996222
-2608.842529296875,86.35290336608887,3727.985753774643,3641.632850408554,2078.861330839769
-2723.312744140625,89.54074931144714,3868.6705088615417,3779.1297595500946,3569.69983930821
-2712.06591796875,77.88409012556076,3857.566159427166,3779.682069301605,3552.3834472486433
-2743.775146484375,67.90099728107452,3898.889636039734,3830.9886387586594,3616.1493703498404
-2766.042236328125,89.08086109161377,3922.4399099349976,3833.359048843384,3599.764654855227
-2764.056640625,68.71484154462814,3924.8522669672966,3856.1374254226685,3433.794544453976
-2889.505126953125,87.03749179840088,4076.0365839004517,3988.999092102051,3319.2926115759606
-2856.264404296875,72.89409828186035,4038.278411388397,3965.384313106537,3556.6853530452945
-2770.712646484375,67.88308227062225,3934.6574326753616,3866.7743504047394,3597.9365511842298
-2952.92626953125,78.76051139831543,4156.71274805069,4077.9522366523743,3600.838043549818
-2924.427001953125,77.81616151332855,4122.709667444229,4044.8935059309006,1563.8585065537586
-2970.578857421875,82.91244316101074,4178.331072807312,4095.4186296463013,3603.0607079157026
-3038.60791015625,84.97894525527954,4262.205268383026,4177.226323127747,3589.194628139383
-3016.3349609375,77.03790330886841,4236.4914808273315,4159.453577518463,3592.257004814244
-2994.477783203125,73.01024389266968,4210.970073223114,4137.959829330444,3612.360502544256
-2987.825927734375,80.75933742523193,4201.294696331024,4120.535358905792,3571.0733990075764
-2863.2177734375,36.158112064003944,4056.453459993005,4020.295347929001,3604.90497619233
-3092.783447265625,82.59081554412842,4330.0555691719055,4247.464753627777,2602.6897688288864
-3086.263427734375,75.08355295658112,4323.734451413155,4248.6508984565735,3592.5531368238017
-3094.779296875,78.49664121866226,4333.794311463833,4255.297670245171,3571.849239119723
-3036.90576171875,52.58095696568489,4267.709437161684,4215.128480195999,3590.127008394282
-3130.58154296875,76.64900779724121,4378.731676578522,4302.0826687812805,2269.5449212743265
-3111.232421875,76.03866893053055,4355.423103153706,4279.384434223175,3617.620336225934
-3111.70068359375,68.00362992286682,4357.431680440903,4289.428050518036,3629.314959451461
-3108.537109375,65.79739665985107,4353.710419178009,4287.913022518158,3616.7169901256016
-3168.725341796875,79.54897773265839,4425.444150328636,4345.895172595978,3641.234785820409
-3139.641357421875,71.39598286151886,4391.7564870119095,4320.360504150391,3590.424197848639
-3137.9150390625,64.59492945671082,4391.37387752533,4326.778948068619,3536.966883420638
-3184.385498046875,73.81236672401428,4446.885380983353,4373.073014259338,3598.7879420334903
-3231.447509765625,82.29460430145264,4503.387803077698,4421.093198776245,3584.6968559597367
-3099.97021484375,57.460167199373245,4345.945032149553,4288.48486495018,3615.501145132801
-3248.452392578125,75.93689107894897,4525.480399608612,4449.543508529663,3585.816325802148
-3195.40478515625,67.4847854077816,4461.921473026276,4394.436687618494,3627.100600157011
-3250.681640625,76.02088689804077,4528.403144836426,4452.382257938385,3603.153756183817
-3217.652587890625,69.83766531944275,4489.254632234573,4419.416966915131,3571.6918750891973
-3257.82958984375,66.48984289169312,4539.271929740906,4472.782086849213,3602.44727175129
-3156.3486328125,51.98805096745491,4417.887282401323,4365.899231433868,3625.585916888434
-3265.486572265625,66.52535820007324,4549.0900292396545,4482.564671039581,3585.8436325975276
-3310.52001953125,72.65079545974731,4603.713128566742,4531.062333106995,3586.313124740755
-3163.200927734375,42.68160969018936,4427.7974517941475,4385.115842103958,3609.660567176103
-3314.3310546875,74.0438571870327,4608.175432294607,4534.1315751075745,3595.3865275280214
-3270.21630859375,67.11592411994934,4555.200055837631,4488.084131717682,3621.513004991049
-3335.32373046875,74.32739925384521,4633.99135017395,4559.663950920105,3609.754470014697
-3323.949951171875,72.59456729888916,4620.828578233719,4548.23401093483,3611.8333583979697
-3147.423583984375,51.522841691970825,4407.072655677795,4355.549813985825,3616.7885652008868
-3368.026611328125,76.04036736488342,4674.729518651962,4598.689151287079,3592.330000195563
-3286.09033203125,55.172161128371954,4577.747045304626,4522.574884176254,3614.8954116842156
-3232.876220703125,41.3607394695282,4514.984212398529,4473.623472929001,3579.516584053464
-3394.82763671875,80.10058307647705,4707.457931995392,4627.357348918915,3562.8775469683687
-3273.23681640625,52.263643741607666,4562.444810628891,4510.181166887283,3602.5218031924946
-3157.54638671875,11.829476475715637,4427.464313626289,4415.634837150574,3565.8720332861303
-3348.934326171875,48.055283069610596,4656.315107345581,4608.2598242759705,3616.0364814871427
-3434.2255859375,86.19709730148315,4754.848283290863,4668.65118598938,3505.4423810917915
-3308.526123046875,21.06490659713745,4611.976487159729,4590.911580562592,3598.0908813919614
-3111.222412109375,-4.006051301956177,4373.741209208965,4377.7472605109215,3587.786162608709
-3406.280517578125,81.68977880477905,4721.898494243622,4640.208715438843,3605.6491640204194
-3413.077880859375,68.17160224914551,4733.072654724121,4664.901052474976,3626.9924837589874
-3317.219482421875,43.168309926986694,4620.582402586937,4577.41409265995,3596.565485908277
-3338.3095703125,69.33564877510071,4639.966705083847,4570.631056308746,3601.2520074917084
-3342.80615234375,49.06944543123245,4649.810245752335,4600.740800321102,3607.1801795040515
-3392.422607421875,63.802584543824196,4708.81264257431,4645.010058030486,3608.9446195601417
-3311.1552734375,31.162641286849976,4614.537793755531,4583.375152468681,3606.3220226615517
-3406.161376953125,68.04799184203148,4724.422339051962,4656.37434720993,3560.1132324115893
-3485.866943359375,82.49859857559204,4820.319190979004,4737.820592403412,3583.1667598599734
-3424.827392578125,46.12833213806152,4751.457259654999,4705.328927516937,3617.5316776312857
-3455.478515625,76.28897422552109,4784.579499185085,4708.290524959564,3607.1776247282214
-3390.046875,65.92880753427744,4705.632515907288,4639.70370837301,3612.156896323535
-3478.383056640625,80.92177557945251,4812.11096739769,4731.189191818237,3608.295551310193
-3533.492919921875,81.9957685470581,4879.620658874512,4797.624890327454,3574.1901600978185
-3522.9580078125,82.58071565628052,4866.901282787323,4784.3205671310425,3584.112104918411
-3382.592041015625,22.26482456922531,4704.710918605328,4682.446094036102,3607.2540892761763
-3337.920166015625,17.90696346759796,4652.214141964912,4634.307178497314,3606.753674196302
-3396.63037109375,77.55175876617432,4710.580769538879,4633.029010772705,3594.6721574094236
-3454.182861328125,46.58984851837158,4788.6978578567505,4742.108009338379,3610.3899461248075
-3457.201416015625,63.07750594615936,4789.667338252068,4726.589832305908,3581.9941880954516
-3524.94384765625,84.56915825605392,4869.367704510689,4784.798546254635,3531.5848355258945
