loss,margin,positive_reward,negative_reward,deterministic_return,stochastic_return
0.0,0.0,0.0,0.0,-0.8353183342713131,-384.7037190848957
-1059.7425537109375,1167.2109642717987,2479.2899505719543,1312.0789863001555,-4.197707273399436,-220.9894934662656
-2560.686279296875,1018.2220969200134,3278.8753917217255,2260.653294801712,-15.21743429071967,-129.35118420515084
-3043.91796875,916.0708565711975,3591.608142375946,2675.5372858047485,-20.700028629249882,-189.88619919126032
-3349.4736328125,854.0655696392059,3800.263453245163,2946.197883605957,6.16503003295295,-140.7286656818215
-3611.011474609375,799.5543541908264,3990.8798410892487,3191.3254868984222,88.80144722869349,-198.54479801382803
-3785.40478515625,753.5795543193817,4115.6528577804565,3362.073303461075,433.1171874316718,-110.54594262934651
-3946.578125,718.4928624629974,4238.537266969681,3520.0444045066833,62.54104507440378,17.73429858880951
-4089.84375,668.8639073371887,4345.392842054367,3676.5289347171783,31.93539808370919,-14.351224617408999
-4210.8134765625,638.9923551082611,4441.7381954193115,3802.7458403110504,423.60604083941473,-164.6821908839064
-4304.14990234375,612.434193611145,4513.597740650177,3901.163547039032,43.66923082918858,-58.316614068823796
-4430.216796875,582.4722745418549,4614.53103017807,4032.058755636215,466.80802242596576,-162.2998074834287
-4531.267578125,553.9456119537354,4700.457408905029,4146.511796951294,17.48211308425271,6.055070707885426
-4627.6962890625,533.4367730617523,4777.990468502045,4244.553695440292,396.87376602978594,-107.02445189828548
-4723.66845703125,516.6318714618683,4861.033525943756,4344.401654481888,89.56041767407086,50.9041189445965
-4762.1484375,484.02054834365845,4892.866370201111,4408.845821857452,558.0091555606948,307.85411421854906
-4863.19580078125,469.43632888793945,4978.775815010071,4509.339486122131,174.1436531622515,-47.973639872475225
-4902.74462890625,465.3997435569763,5017.686961650848,4552.287218093872,674.3407641240717,121.75109360457778
-4963.57373046875,449.6562387943268,5067.756815910339,4618.100577116013,492.7104069684797,-191.45114902611442
-5025.58056640625,431.6108672618866,5127.882182598114,4696.271315336227,908.4926210276295,-183.4594729709642
-5065.11865234375,435.18166399002075,5163.2388525009155,4728.057188510895,747.0622014474367,140.72565186548746
-5128.921875,400.85036420822144,5216.81263589859,4815.962271690369,50.62792283667924,-117.77499570363905
-5152.8173828125,407.8840126991272,5240.0220012664795,4832.137988567352,786.6729565031799,198.80872066516062
-5193.55517578125,391.2705383300781,5277.901299953461,4886.630761623383,1215.0103462392378,251.89854308953733
-5230.328125,386.2507874965668,5311.886559963226,4925.63577246666,1163.7015497489106,201.6642234499641
-5276.92529296875,370.5426197052002,5352.5334095954895,4981.990789890289,1067.1453610315166,-45.60561875156613
-5298.52392578125,388.329035282135,5377.6812863349915,4989.352251052856,3246.266106745416,-86.42538149313886
-5344.61669921875,372.46031522750854,5416.240552902222,5043.780237674713,863.5206310968408,-36.17990095601939
-5355.54443359375,354.75142431259155,5427.82341003418,5073.071985721588,454.21283139131066,387.84177558813
-5398.70458984375,355.8855185508728,5468.220023155212,5112.33450460434,1516.6996042193002,74.41169676445172
-5406.0830078125,355.8316216468811,5476.822825431824,5120.991203784943,673.0544608796038,-113.56863944767738
-5456.71875,342.27440547943115,5520.294174671173,5178.019769191742,765.9180983076097,44.428149001872065
-5482.0517578125,337.0743727684021,5545.552548408508,5208.478175640106,916.2244888854523,-102.4985715022736
-5470.70654296875,330.0923686027527,5543.665542602539,5213.573173999786,2682.739449020585,182.71427639683338
-5538.2158203125,324.2164521217346,5594.64922618866,5270.432774066925,677.2170839299977,142.51875091804558
-5541.81103515625,322.8591527938843,5602.571109294891,5279.711956501007,1168.6120424270039,-43.97024173894729
-5594.0283203125,312.991361618042,5646.649642944336,5333.658281326294,-12.034735087750352,-18.273431257277693
-5567.96044921875,317.72263193130493,5629.225945949554,5311.5033140182495,2214.883729406667,103.94026667676326
-5606.97998046875,305.5717911720276,5666.967016220093,5361.395225048065,1525.0065846597408,36.26807653137987
-5649.88916015625,307.8087167739868,5702.653563976288,5394.844847202301,4899.255137790127,249.6310933989745
-5657.9716796875,311.2132182121277,5712.699194431305,5401.485976219177,441.18408346618753,112.01213544630166
-5703.490234375,302.4303584098816,5751.699417114258,5449.269058704376,3352.857029772514,218.00234232024158
-5678.818359375,295.14457082748413,5731.8971824646,5436.7526116371155,3204.489247417721,314.403088163936
-5734.1982421875,296.9737129211426,5783.555377483368,5486.581664562225,2881.610333955832,635.3316749382932
-5729.02978515625,294.763144493103,5780.3821144104,5485.618969917297,719.3372268872841,217.43545717623175
-5745.595703125,287.29935598373413,5795.556519031525,5508.2571630477905,2390.037660970041,241.84704583364842
-5759.07763671875,283.6143126487732,5810.390745162964,5526.776432514191,2144.6129107195025,183.98815480213045
-5781.86669921875,274.91372060775757,5828.102552890778,5553.18883228302,2385.575899096592,362.2359631426708
-5799.67041015625,286.41208934783936,5848.735759735107,5562.323670387268,5912.736448770584,50.40462019182387
-5817.00830078125,265.8225984573364,5864.943611621857,5599.12101316452,1235.905395688254,173.47248578518497
-5843.76123046875,281.2757730484009,5888.7703166008,5607.494543552399,2590.769144308751,81.71849491795611
-5841.94970703125,262.3454852104187,5886.733109474182,5624.387624263763,1957.4847482532593,-32.69741669744797
-5853.6083984375,266.36497592926025,5900.3679966926575,5634.003020763397,93.24301464097425,132.1473259167833
-5880.03076171875,265.6029748916626,5924.6502203941345,5659.047245502472,1484.0315707860177,-8.328212468383388
-5898.7216796875,265.74298572540283,5944.4031410217285,5678.660155296326,577.6299430579387,198.5158113697914
