loss,margin,positive_reward,negative_reward,deterministic_return
0.0,0.0,0.0,0.0,2.626249569442986
-2979.397705078125,849.610184237361,4206.079306006432,3356.4691217690706,690.9012198355405
-4184.85595703125,204.91099452972412,5766.24526309967,5561.334268569946,988.2810019747354
-4518.81787109375,168.81289196014404,6180.387983322144,6011.5750913619995,484.40953387046295
-4696.4296875,177.69200086593628,6397.877143859863,6220.185142993927,1200.7657633940873
-4940.3310546875,177.72275638580322,6698.229231834412,6520.506475448608,977.9483198325755
-5113.67333984375,176.32709884643555,6914.224171638489,6737.897072792053,1549.3325180099057
-5256.66943359375,168.38015174865723,7092.934907913208,6924.554756164551,525.5316749216482
-5355.30224609375,164.83151721954346,7216.155570030212,7051.324052810669,642.3927919379591
-5123.93359375,91.34219169616699,6946.062256813049,6854.720065116882,592.6433478168783
-5560.63232421875,177.33612823486328,7469.298696517944,7291.962568283081,533.3361543072072
-5658.5439453125,162.06537532806396,7593.964939117432,7431.899563789368,2000.2897379547144
-5736.73583984375,159.7098617553711,7691.07942199707,7531.369560241699,645.4880091390631
-5783.46875,152.82712364196777,7751.10163974762,7598.274516105652,927.8254256298748
-5819.20361328125,146.29411792755127,7796.8520860672,7650.557968139648,621.8677319601976
-5953.30810546875,151.86215114593506,7961.808842658997,7809.9466915130615,530.7592025271878
-5953.419921875,140.36508917808533,7964.7703421115875,7824.405252933502,910.2303248466472
-6048.224609375,147.03920936584473,8081.198977470398,7934.159768104553,932.8219014126981
-6002.7578125,121.59588766098022,8030.409430980682,7908.813543319702,1016.2920646358878
-6140.2587890625,137.61629581451416,8197.391555786133,8059.775259971619,605.5790281714557
-6210.291015625,144.42210865020752,8283.15904045105,8138.736931800842,892.4628957020417
-6193.5029296875,121.2281608581543,8267.709237098694,8146.48107624054,1008.5484876592719
-6167.63623046875,117.7793755531311,8236.587435245514,8118.808059692383,1011.6816141548062
-6344.2578125,137.2506618499756,8451.824140548706,8314.57347869873,1043.595767423906
-6359.71923828125,128.36616134643555,8471.997581481934,8343.631420135498,837.2946700040306
-6367.12353515625,125.01999378204346,8482.458347320557,8357.438353538513,1589.5107714628266
-6413.59130859375,117.52832078933716,8540.91551065445,8423.387189865112,948.2371106808545
-6510.51806640625,137.04919528961182,8658.407810211182,8521.35861492157,833.420002624541
-6475.11962890625,120.3560619354248,8617.393721580505,8497.03765964508,880.3367933445463
-6414.9736328125,79.53875660896301,8551.483090877533,8471.94433426857,1003.9109322265488
-6557.083984375,120.39614725112915,8719.890634059906,8599.494486808777,6677.018271080158
-6613.3896484375,119.2303524017334,8790.133244514465,8670.902892112732,2346.8430788476603
-6525.94970703125,97.75461655855179,8686.26534485817,8588.510728299618,903.4985565325075
-6629.509765625,117.39231395721436,8810.540979385376,8693.148665428162,3707.801800939427
-6619.64453125,105.10723114013672,8801.610694885254,8696.503463745117,800.7435826079258
-6749.50537109375,128.69199466705322,8957.065841674805,8828.373847007751,1268.428061429122
-6755.6689453125,118.13587379455566,8967.04680633545,8848.910932540894,825.0484857737554
-6732.5380859375,114.89904880523682,8939.245582580566,8824.34653377533,422.57832350558294
-6763.3642578125,118.11090278625488,8977.726439476013,8859.615536689758,885.5610253521485
-6784.9951171875,106.70244789123535,9006.329029083252,8899.626581192017,448.4880297299475
-6833.9345703125,123.37539577484131,9064.328136444092,8940.95274066925,780.7123549310497
-6787.3232421875,118.15882778167725,9008.400750160217,8890.24192237854,865.6330006999171
-6871.46435546875,123.12378406524658,9111.214853286743,8988.091069221497,1990.246658462273
-6721.3984375,74.79555487632751,8935.063066244125,8860.267511367798,6096.902698981673
-6853.203125,109.47128963470459,9092.565830230713,8983.094540596008,1590.2492813466238
-6810.7099609375,83.7997739315033,9044.638718366623,8960.83894443512,1081.579780534056
-6957.63623046875,124.74952411651611,9218.217807769775,9093.46828365326,2341.7979988651587
-6930.1162109375,116.64216232299805,9185.605932235718,9068.96376991272,824.6142562119685
-6996.2373046875,124.23139476776123,9266.388548851013,9142.157154083252,2007.6270980313743
-7001.6328125,128.3316822052002,9272.9376745224,9144.6059923172,1181.001804487634
-6914.57275390625,84.78273963928223,9173.385502815247,9088.602763175964,3937.2387810556074
-7012.64306640625,123.1496229171753,9287.625633239746,9164.47601032257,1324.3163773135818
-7080.5458984375,134.23659420013428,9369.70836353302,9235.471769332886,812.9399153169857
-7054.69091796875,130.42014598846436,9338.24034500122,9207.820199012756,840.4268751040931
-7049.60888671875,108.06686067581177,9335.544579982758,9227.477719306946,1485.4614378120789
-7100.322265625,125.71293544769287,9396.03173828125,9270.318802833557,893.6504475247241
-6999.9296875,94.6782374382019,9277.835502147675,9183.157264709473,835.6599803406349
-6971.388671875,74.62101912498474,9246.28914141655,9171.668122291565,983.3267973658324
-6934.23291015625,64.67243146896362,9202.556689739227,9137.884258270264,954.9434121668229
-7189.615234375,127.49746704101562,9506.068738937378,9378.571271896362,398.1449780481932
-7180.90087890625,131.37607765197754,9495.911306381226,9364.535228729248,1846.7067179828157
-7184.04833984375,125.17745113372803,9500.876430511475,9375.698979377747,388.0937329624795
-7036.2841796875,68.9507166147232,9327.95960187912,9259.008885264397,832.5356330489644
-7213.94580078125,126.99228858947754,9537.934639930725,9410.942351341248,1502.003899343201
-7151.33837890625,113.1230239868164,9463.289066314697,9350.16604232788,1542.2030267669068
-7205.9794921875,114.58002948760986,9529.991146087646,9415.411116600037,1031.5985295752528
-7220.96875,126.78896713256836,9546.94976902008,9420.160801887512,872.1615645391263
