loss,margin,positive_reward,negative_reward,deterministic_return
0.0,0.0,0.0,0.0,-3.729123490855123
302.043212890625,1283.3461469337344,1836.996185624972,553.6500386912376,2674.140514336386
316.6396179199219,884.0147354602814,2833.760576248169,1949.7458407878876,4110.433186609539
316.8669738769531,865.5639715194702,2939.204487800598,2073.640516281128,3494.941551745298
315.9979553222656,879.3716564178467,2991.8473262786865,2112.47566986084,3299.0318562288116
314.6585693359375,907.1241102218628,3028.5985341072083,2121.4744238853455,3598.8697156592925
313.5744323730469,929.8599245548248,3056.0302743911743,2126.1703498363495,2759.651633983393
312.60552978515625,950.5149941444397,3074.7529377937317,2124.237943649292,4208.46883439515
312.13922119140625,959.5857713222504,3096.870868206024,2137.285096883774,4542.843807775624
311.4803161621094,973.9820969104767,3112.9243955612183,2138.9422986507416,4461.1158706699325
311.0572509765625,983.2943205833435,3126.604711532593,2143.3103909492493,4415.689008117501
310.6363830566406,992.9780201911926,3124.453193664551,2131.475173473358,4129.3937512115135
310.3043212890625,1000.0571167469025,3140.1673259735107,2140.1102092266083,4207.7770000604105
309.9725341796875,1007.563080072403,3145.80255317688,2138.239473104477,2466.3175144966553
309.8964538574219,1008.0026776790619,3148.1089577674866,2140.1062800884247,4681.292274101776
309.690185546875,1012.892040014267,3160.753242492676,2147.861202478409,4573.454315037161
309.36962890625,1020.227338552475,3164.162654876709,2143.935316324234,3535.5832364301446
309.2773132324219,1022.1578259468079,3171.031659603119,2148.873833656311,1970.5496031581806
309.2549743652344,1022.2377271652222,3177.982588291168,2155.744861125946,4402.409752885318
309.10784912109375,1026.2492225170135,3173.4154238700867,2147.166201353073,2605.2310510602424
309.12310791015625,1025.1544103622437,3183.915632247925,2158.761221885681,4516.210624910708
308.9549560546875,1028.9190936088562,3186.525652885437,2157.606559276581,4692.864191259216
308.95684814453125,1029.3559045791626,3190.4711260795593,2161.1152215003967,4294.075523647328
308.9071960449219,1030.0154585838318,3198.1101880073547,2168.094729423523,1700.867290290063
308.73272705078125,1033.3903489112854,3203.3686685562134,2169.978319644928,2751.4076280052946
308.62750244140625,1035.5451011657715,3190.5878977775574,2155.042796611786,-371.6102400344336
308.69598388671875,1033.9479253292084,3201.1671867370605,2167.219261407852,4603.261642987727
308.60693359375,1036.5547666549683,3205.05547952652,2168.5007128715515,2917.870661144506
308.5340270996094,1037.4884314537048,3209.081260204315,2171.5928287506104,4674.422463521998
308.5551452636719,1037.4377040863037,3208.068823814392,2170.6311197280884,4582.361613570008
308.4320373535156,1039.4225029945374,3208.3058094978333,2168.883306503296,4530.777997880747
308.4097900390625,1040.8400506973267,3208.9344034194946,2168.094352722168,4542.360300169736
308.3855895996094,1040.6664299964905,3207.3068556785583,2166.640425682068,3338.359997431008
308.4237060546875,1040.1287050247192,3211.9818816184998,2171.8531765937805,4881.573792488939
308.49456787109375,1038.0501098632812,3212.8375449180603,2174.787435054779,2638.139788290786
308.48895263671875,1037.623296737671,3216.5428791046143,2178.9195823669434,4579.743192292537
308.4174499511719,1038.7734923362732,3217.8634791374207,2179.0899868011475,2476.1471546267385
308.3529968261719,1041.1875705718994,3217.708297252655,2176.5207266807556,4465.321618510726
308.4000244140625,1039.4264779090881,3223.9126296043396,2184.4861516952515,4390.043404315186
308.3054504394531,1041.538115978241,3216.318721294403,2174.780605316162,4534.734417846592
308.313232421875,1041.9966435432434,3220.087817668915,2178.0911741256714,2803.603881082112
308.3159484863281,1041.2014322280884,3222.4743275642395,2181.272895336151,4407.91334265121
308.4379577636719,1039.3108673095703,3218.0368208885193,2178.725953578949,4230.384627353182
308.35162353515625,1041.2927346229553,3223.8901500701904,2182.597415447235,3983.6291598561206
308.3627624511719,1040.5258548259735,3227.7692246437073,2187.2433698177338,4005.466133324468
308.46917724609375,1037.7059059143066,3221.6806106567383,2183.9747047424316,3653.125027589217
308.4298095703125,1038.5308799743652,3220.861029624939,2182.3301496505737,4540.817369098289
308.393310546875,1039.0254335403442,3224.7773447036743,2185.75191116333,3887.8930255004025
308.28253173828125,1042.5577282905579,3218.7520513534546,2176.1943230628967,4347.7150884912435
308.3376159667969,1040.564842224121,3224.1826128959656,2183.6177706718445,3659.144399536137
308.33831787109375,1040.874580860138,3228.371064186096,2187.4964833259583,4510.12466901249
308.3835144042969,1039.5860571861267,3225.5228233337402,2185.9367661476135,4624.201641359289
308.41192626953125,1038.30317735672,3223.437301158905,2185.134123802185,2315.46314996184
308.3111572265625,1041.4702916145325,3229.48823595047,2188.0179443359375,4387.817959562246
308.33673095703125,1040.8397660255432,3222.9842581748962,2182.144492149353,4636.775588370999
308.3216247558594,1040.7218265533447,3221.5993332862854,2180.8775067329407,4555.188275087192
308.31158447265625,1041.7208676338196,3223.6275238990784,2181.906656265259,2100.4597117954136
308.2667236328125,1042.0714449882507,3224.9470710754395,2182.8756260871887,2848.3956149404435
308.4166564941406,1038.0542101860046,3228.638189315796,2190.5839791297913,4472.863379810504
308.2876892089844,1041.9158654212952,3231.8200826644897,2189.9042172431946,4548.352938745011
308.2994384765625,1041.383915424347,3230.1366019248962,2188.7526865005493,4686.418989842117
308.3348083496094,1040.4362416267395,3225.851508617401,2185.4152669906616,4611.445523026643
308.4425354003906,1037.9284496307373,3222.7535881996155,2184.825138568878,4521.940029800499
308.31671142578125,1040.8218941688538,3226.007793903351,2185.185899734497,4579.033341851701
308.3586730957031,1039.8309454917908,3233.1718621253967,2193.340916633606,4378.517346467313
308.3970947265625,1039.035569190979,3237.5152859687805,2198.4797167778015,4602.156546946649
